City,Restaurant,Price,Avg ratings,Food type,Delivery time
Hyderabad,Chutney Bowl,150,4.2,South Indian,61
Mumbai,Chutney Plus,300,3.9,"Fast Food,South Indian,Indian",35
Hyderabad,Chutneys,500,4.2,"North Indian,Chinese,South Indian",62
Ahmedabad,Cia Chinese In Ahmedabad,250,2.4,Chinese,35
Mumbai,Cibo 29,500,2.9,Fast Food  Pizzas  Pastas  Beverages  Desserts,45
Chennai,Ciclo Cafe,1100,4.4,"Continental,Italian,Italian-American",71
Chennai,Ciclo Life,500,4.5,"Salads,Continental,Oriental,Beverages",68
Mumbai,Cincin,900,4.4,"Pizzas,Italian",47
Surat,Cinera Hotel,300,4.1,"Chinese,North Indian,Biryani,Seafood",35
Mumbai,Cinnabon & Aunt Annes,400,2.9,Fast Food,47
Pune,Cinnamon By Shantai,600,4.4,"North Indian,Chinese,Continental",46
Pune,Circle Of Crust,200,4.2,"Pizzas,Beverages,Combo,Snacks",69
Bangalore,Ciro'S Pizzeria,1000,4,"Pizzas,Italian,Continental,American,Desserts",37
Chennai,Ciro'S Pizzeria,1000,4.4,"Pizzas,Italian,Continental,American,Desserts",60
Hyderabad,Ciro'S Pizzeria,1000,3.9,"Pizzas,Italian,Continental,American,Desserts",64
Kolkata,Cit Cafe,600,4.3,Chinese,57
Surat,Citro Bake House,200,2.9,Bakery,64
Ahmedabad,City Corner - Maninagar,250,4.2,"South Indian,Fast Food,Chinese,North Indian",37
Chennai,City Sqaure Cafeteria,300,4,"Arabian,Ice Cream,Beverages,Desserts",33
Chennai,City Square Cafeteria,280,2.9,"Fast Food,Desserts,Beverages",58
Mumbai,City Wok Express,300,2.9,"Chinese,Seafood,Fast Food,Indian",43
Chennai,Ck'S Bakery,150,2.9,"Bakery,Fast Food",46
Surat,Classic Chicken Mamna (Tandoori & Paratha),350,3.7,"North Indian,Biryani,Kebabs,Tandoor,Combo,Mughlai,Afghani,Seafood",35
Mumbai,Classic Fast Food,500,4.3,Indian  Chinese  Continental,53
Kolkata,Classic Fast Food Centre,200,3.7,"Indian,Chinese,Mughlai",73
Hyderabad,Classic Ice Cream,200,2.9,"Ice Cream,Desserts",55
Pune,Classic Pav Bhaji,200,2.9,"Snacks,Punjabi",40
Chennai,Classic Rider Cafe,250,3.5,Indian,64
Chennai,Classic Shawarma And Grill,250,4.1,"Arabian,Fast Food",58
Delhi,Clay-1 Grill,400,4.1,"Indian,Chinese,Mughlai,Seafood",77
Mumbai,Clever Chinese,200,4.1,"Indian,Chinese",53
Mumbai,Cloud Crown,350,4.4,"Chinese,Punjabi,Tandoor",43
Kolkata,Cloud Culture,300,4.4,"Chinese,Continental,Desserts",89
Pune,Cloud Khichdi,250,4.1,"North Indian,Punjabi,Maharashtrian,Gujarati",51
Bangalore,Cloud Kitchen Chinni Con Cook,300,2.9,"Continental,Indian,Chinese,Beverages",65
Kolkata,Cloud26,300,2.9,"Chinese,Continental,Pastas,Snacks",77
Kolkata,Club Loca,200,2.9,Continental  Indian  Chinese,70
Pune,Cnp House - Chicken And Paratha,350,3.9,"North Indian,Tandoor,Biryani,Punjabi,Kebabs,Beverages",75
Chennai,Coal Barbecues Express,1400,2.8,Barbecue,92
Bangalore,Coal Flame Biriyaani,400,2.9,"Mughlai,Indian,Biryani,Combo,Andhra,Beverages,Kebabs,Sweets,Hyderabadi,Tandoor",67
Hyderabad,Coastal Chops,300,2.9,Coastal  Indian  Seafood,75
Bangalore,Coastal Home Food,249,2.9,"Indian,Seafood",65
Chennai,Coco Jaunt 1728,500,4.3,"Bakery,Cafe",68
Chennai,Cocoa & Creme,300,2.9,Bakery,79
Kolkata,Cocoa Bakery,500,4.2,"Bakery,Desserts,Continental,Italian",55
Kolkata,Cocoa Bakery- Ballygunge,500,4.5,Desserts  Continental  Italian,52
Ahmedabad,Cocoa Drama,150,4.2,Desserts,45
Pune,Coconut Grove,1000,2.9,"Chettinad,North Indian,Mangalorean,Seafood",37
Hyderabad,Coconut Juice Bar,200,4.5,"Beverages,Desserts,Healthy Food,Ice Cream,Snacks",64
Mumbai,Cocoon - Dragonfly Hotel,400,4.4,North Indian  Chinese,59
Pune,Coffee Booth,200,4.4,Beverages,48
Mumbai,Coffee By Di Bella,800,4.6,Cafe  Desserts  Chinese,57
Ahmedabad,Coffee Byus,200,2.9,"Italian,Beverages,Continental",46
Hyderabad,Coffee Cream,200,4,"Beverages,Fast Food,Italian,Snacks",47
Mumbai,Coffee Culture,400,2.9,"Pizzas,Pastas,Italian,Indian,American,Chinese,Fast Food,Mexican,Beverages,Desserts,Healthy Food,Snacks,Salads,Combo",39
Pune,Coffee House,250,4.4,"North Indian,Chinese,South Indian,Fast Food",32
Kolkata,Coffee N Mood,500,2.9,Beverages,71
Pune,Coffee Nation,300,2.9,"Indian,Cafe",37
Mumbai,Coffee Take Away,200,4.2,North Indian  Beverages  Fast Food  Snacks  Indian,57
Kolkata,Coffee World,400,4.2,Desserts,74
Chennai,Coffee? Since 1999,600,4.7,"Beverages,Continental,Italian,Desserts",50
Bangalore,Cold Stone Creamery,200,4,"Ice Cream,Desserts,Beverages",48
Chennai,Collage By Toscano,600,4.2,"Italian,Indian,Asian,Pizzas,Pastas,Salads,Desserts",82
Kolkata,College Street Kitchen,500,2.9,North Indian  Chinese  Tandoor,40
Ahmedabad,Combo 10,600,2.9,"Combo,Chinese,Indian,Desserts",53
Surat,Combo 10,200,2.9,"Combo,Chinese,Indian,Desserts",69
Delhi,Combo Express,200,2.9,"Snacks,Beverages",44
Kolkata,Combo King,250,3.2,"Biryani,Chinese",41
Mumbai,Combo Nation,200,2.9,"Indian,Chinese,Combo",53
Hyderabad,Combo Stories By 10D Express,200,4.1,"Chinese,Indian,Thalis,North Indian,Pan-Asian,Oriental,Kebabs,Tandoor,Fast Food,Desserts,Asian,Combo,Grill,Hyderabadi,Lucknowi,Mughlai,Bowl Company, Keventers & more",66
Kolkata,Combo.Com,300,3.9,"Combo,Chinese,Tandoor,North Indian,Biryani,Mughlai",81
Pune,Combos@69,200,2.9,Combo,65
Ahmedabad,Comfy Restaurant,0,4,"Indian,Chinese",48
Pune,Community Cafe,300,3.8,Cafe,59
Chennai,Compani - Great Combos,200,2.9,North Indian,54
Surat,Concord Restaurant,300,4,North Indian,72
Bangalore,Conrad Bengaluru,1200,2.9,"Asian,Indian,North Indian,Chinese,Biryani,Lucknowi,Pan-Asian,European,Mughlai,Bakery,Awadhi,Japanese,Sweets,Sushi",58
Pune,Conrad Pune,2000,4.4,"Continental,Italian",53
Kolkata,Container Kebab By Baba Rafi,550,2.9,"Indian,Kebabs,Fast Food,Beverages",67
Chennai,Continent Vegetaria,200,2.9,"Snacks,Beverages",84
Chennai,Cookie Man,200,2.9,"Australian,Bakery,Snacks",52
Surat,Cookie Man,140,2.9,"Bakery,Desserts,Australian,Snacks,Cafe",64
Hyderabad,Cookie Man Next Galleria Punjagutta,200,4.1,Bakery  Desserts  Australian  Snacks,73
Kolkata,Cookie2Nite,120,2.9,Desserts  Snacks  Fast Food  Beverages  Combo,77
Kolkata,Cookies & Cakes,200,4.4,Desserts,80
Chennai,Cool Biz,100,4,"Beverages,Juices",38
Bangalore,Cool Town,200,2.9,"Fast Food,Beverages,Desserts,Juices,Snacks",49
Chennai,Copper Chimney,900,4.2,"Indian,North Indian,Kebabs,Grill,Biryani",47
Mumbai,Copper Chimney,800,4.2,"North Indian,Indian,Biryani,Punjabi,Kebabs,Grill,Mughlai,Desserts",42
Hyderabad,Corner Bowls,200,3.1,"Indian,Italian,Fast Food",62
Kolkata,Corner Cafe,250,4.4,Pizzas  Fast Food,56
Bangalore,Corner House Ice Cream,250,4.7,"Ice Cream,Desserts",31
Surat,Cornerstone Cafe,300,2.9,"Fast Food,Pastas,Pizzas",52
Kolkata,Couch Potato,200,4.1,"Chinese,Tibetan",51
Chennai,Courtallam Border Rahmath Kadai,500,4.1,South Indian,36
Kolkata,Courting Coffees,300,4.6,Continental,74
Chennai,Courtyard By Marriott,700,4.3,"Biryani,Combo,Pizzas,Home Food,Indian,Continental,Chinese,Asian",67
Surat,Cracked Egg,300,2.9,Indian,65
Bangalore,Craft Of Biryani,500,4.2,"North Indian,Biryani,Kebabs,Beverages,Desserts",61
Hyderabad,Cranky Fried Chicken,300,2.9,"Pizzas,Combo,Beverages",42
Kolkata,Crave Foodworks,1200,4.3,"Italian,Chinese,Mexican,Mediterranean,Thai",76
Surat,Crave In,200,3.8,"Fast Food,Chinese,Indian,Desserts,Punjabi,Asian",63
Mumbai,Craving Adda,400,2.9,Chinese,38
Hyderabad,Cravings,250,2.9,"Fast Food,Snacks",58
Kolkata,Crazy 4 Cakes,200,3.9,Desserts  Bakery  Fast Food,44
Kolkata,Crazy 4 Cakes - Ganesh Talkies,200,4,"Desserts,Bakery,Fast Food",38
Kolkata,Crazy Chaap Corner,300,2.9,"Tandoor,Chinese,Beverages",85
Pune,Crazy Cheesy,400,4.3,"Pizzas,Pastas,American,Italian",37
Pune,Crazy Cheesy ( Law Collage Road ),500,2.9,"Continental,Pastas,Pizzas",49
Pune,Crazy Cheesy (Aundh),500,4.2,"American,Beverages,Italian",65
Pune,Crazy Momos,200,4.2,"Fast Food,Beverages",63
Pune,Crazy Noodles,500,3.8,"Chinese,Thai",55
Bangalore,Crazy Pizza,400,2.9,"Fast Food,Italian",48
Pune,Crazysizzlers,600,2.9,"Pastas,Pizzas,Continental,Chinese,Thai",38
Kolkata,Crazzy Momo,250,2.9,Tibetan,68
Surat,Cream 'N' Crust,150,2.9,"Desserts,Ice Cream",33
Bangalore,Cream And Fudge,200,2.9,"Beverages,Desserts",64
Chennai,Cream And Fudge,200,2.9,Indian,49
Chennai,Cream Centre,1500,4.4,"North Indian,Italian,Mexican",51
Surat,Cream N Crust,150,4.4,"Desserts,Ice Cream",38
Bangalore,Cream Stone,400,4.3,"Ice Cream,Desserts,Beverages",45
Chennai,Cream Stone,300,4.6,"Ice Cream,Desserts,Beverages",53
Hyderabad,Cream Stone,350,4.4,"Ice Cream,Desserts,Beverages,Ice Cream Cakes",27
Pune,Cream Stone,200,4.1,"Ice Cream,Desserts,Beverages",65
Chennai,Creamee N Spicee,300,2.9,"Fast Food,Pizzas",37
Bangalore,Creams & Bites,200,5,Ice Cream,50
Chennai,Creamy Cake Pops,800,2.9,Bakery,67
Ahmedabad,Creamy Heaven,300,2.9,"Ice Cream,Beverages",40
Surat,Creamy Heaven,150,4.2,"Desserts,Beverages,Ice Cream",29
Chennai,Creamy Inn,250,4.2,Ice Cream,50
Hyderabad,Creamy N Creamy Ice Stone,150,3.8,"Desserts,Fast Food,Beverages,Hyderabadi",53
Kolkata,Credo Fashion Cafe,400,2.9,Beverages,82
Mumbai,Cremeborne,300,4,Ice Cream  Beverages,44
Kolkata,Cremecup.In,250,4.5,Bakery,68
Kolkata,Cremewich,260,2.9,Ice Cream,68
Chennai,Crisp Cafe,400,4.6,"North Indian,Italian,Beverages,Juices,Ice Cream,Pizzas,Desserts,Pastas,Cafe",58
Delhi,Crispy Bites,400,3.7,"North Indian,Italian",46
Hyderabad,Crispy Hub,250,3.8,"American,Pizzas,Continental",41
Surat,Cross Road Restaurant,250,3.9,"North Indian,Chinese",38
Kolkata,Crossroad Crystal - Golpark,350,4.1,"Indian,Chinese,Bengali",71
Kolkata,Crown Cafe,120,2.9,South Indian  Snacks  Beverages,49
Mumbai,Crrave N Eat,300,2.9,Desserts  Pizzas,62
Hyderabad,Crumbled Cheese,350,4.3,"Italian,Beverages,Pizzas,Pastas,Desserts,Mexican",39
Pune,Crunchy Chicken Chunks .C3,300,4.2,"Fast Food,Kebabs,Grill,Tandoor",68
Chennai,Crunchy Munchy Chats,250,2.9,"Street Food,Italian",66
Hyderabad,Crunchy'S,150,3.8,"Italian,American",72
Chennai,Crust & Cheese Pizza,400,4.4,"Pizzas,Italian-American",72
Mumbai,Crypto Curry,400,2.9,Mughlai  North Indian,51
Hyderabad,Crystal Restaurant,350,3.9,"Biryani,North Indian,Chinese",34
Kolkata,Crystaline,400,4.4,"North Indian,Chinese,Tandoor",72
Chennai,Csoning Shawarma Perambur,200,2.9,Arabian,67
Chennai,Csoning Shawarmas,200,2.9,Fast Food,69
Delhi,Culinaria By Pikwik,200,4.2,"North Indian,Continental,Home Food,Indian",52
Pune,Culture Biryani And Grill,280,4.6,"Indian,Continental",82
Pune,Culture Express,800,2.9,"Continental,North Indian,Italian,European,Biryani,Indian,Chinese",38
Delhi,Cuoco,350,2.9,"Continental,Beverages,Italian,Fast Food",55
Hyderabad,Cupcake Bliss Cake & Desserts,200,4.1,Desserts  Bakery  Ice Cream,62
Pune,Cupcake Bliss Cake & Desserts,150,4.1,"Bakery,Desserts,Ice Cream,American,British,Combo,Snacks",51
Bangalore,Cupcake Noggins - Cakespastries And Desserts,150,4.3,"Desserts,British,Bakery,Pizzas,Snacks",57
Delhi,Cupcakes By Radisson Blu,1000,2.9,Desserts,61
Ahmedabad,Cuppuccino,300,3.7,"Italian,Pastas,Beverages,Snacks,Desserts,Pizzas,Mexican,American",44
Delhi,Currchi,400,4.1,"Chinese,North Indian,Pastas",67
Ahmedabad,Curries,850,4.1,"Indian,Chinese,Continental",47
Kolkata,Curry & Crust- Tandoori Pizza,250,2.9,"Pizzas,Tandoor,Fast Food,Indian",76
Chennai,Curry Box,150,4.3,Indian,69
Delhi,Curry Company,600,2.9,"Mughlai,Chinese",70
Delhi,Curry Mantra,400,2.9,"Chinese,Italian,Indian",46
Kolkata,Curry Nation,500,2.9,"Indian,Chinese",68
Mumbai,Curry Twist,1000,4.3,"Indian,Chinese,Continental",47
Delhi,Currynama By Seven Seas,800,2.9,"North Indian,Kebabs,Desserts",45
Hyderabad,Czars Pizza,400,2.9,"Italian,Beverages,Pizzas,Snacks",55
Ahmedabad,D And C Frankie,400,2.9,Snacks,49
Kolkata,D Chef Kitchen,300,2.9,"Chinese,North Indian,Snacks,Biryani,Combo,Tandoor",83
Surat,D Healthy Hobbit,200,4.5,"Continental,Healthy Food",63
Kolkata,D Tasty Ride,500,2.9,"Chinese,Fast Food",93
Kolkata,D' Ley Chinese Fast Food,300,2.9,"Chinese,Seafood,Beverages",44
Kolkata,D'Ley Chinese Restaurant,300,4.5,Chinese,44
Ahmedabad,D'Tallii Egg,400,4.5,Indian,35
Mumbai,D'Unik Fusion Food,400,2.9,"Biryani,Chinese,Kebabs",51
Bangalore,D-Zaprino,300,3.9,"North Indian,Continental,American,Desserts,Fast Food,Italian,Beverages,Seafood",63
Kolkata,Da Delicious China,200,2.9,"Chinese,Indian",59
Delhi,Da Pizza Bakers,400,2.9,"Pizzas,Fast Food",61
Delhi,Da Pizza Factory,300,2.9,Italian,35
Delhi,Da Pizza Makers,400,3.4,"Pizzas,Italian,Snacks",65
Ahmedabad,Daawat-E-Khaas,400,4.4,"North Indian,Mughlai,Chinese",40
Mumbai,Dabba Garam (Homely Meals & More),150,4.1,North Indian,49
Surat,Daddy'S Cake,450,4.4,Desserts,52
Bangalore,Dadi Di Rasoi,200,3.7,North Indian,44
Surat,Dadi Maa Nu Khichu,100,2.9,Gujarati,39
Chennai,Dadi'S Kitchen,297,2.9,"Snacks,Chaat,Indian",36
Hyderabad,Dads Kitchen,400,2.9,Chinese,40
Hyderabad,Dadu'S Mithai Vatika,250,4.4,"Sweets,Street Food,Snacks,Chaat,Bakery",34
Kolkata,Daily Bhoj,200,4,"Bengali,Thalis,Indian,Combo",72
Chennai,Daily Fresh Ice Creams,100,2.9,Ice Cream,70
Chennai,Daily Treat,200,3.8,"American,Juices,Street Food,Pizzas",62
Bangalore,Dairy Day Ice Creams,200,4.5,"Ice Cream,Desserts",59
Ahmedabad,Dairy Den,300,4.4,"Desserts,Beverages",37
Hyderabad,Dairy Den,200,4.2,Ice Cream  Desserts  Beverages,54
Mumbai,Dairy Don,200,4.8,"Desserts,Beverages",43
Surat,Dairy Don,120,4.5,"Beverages,Ice Cream",50
Pune,Dakhkhan Delicacies,500,2.9,Indian,53
Delhi,Daksh Rasoi,500,2.9,"North Indian,Thalis,Combo",75
Chennai,Dakshin At Crowne Plaza Chennai,300,4.5,"North Indian,Indian,Salads,Biryani,Chinese,Juices,Desserts",69
Kolkata,Dakshin Bhog,450,4.4,South Indian,58
Pune,Dal Baati & Co.,500,2.9,"Thalis,North Indian,Indian",68
Bangalore,Dal Chawal Roti Sabji,200,2.9,"Thalis,Combo,North Indian",46
Bangalore,Dal Roti Sabji,150,4.5,North Indian,54
Chennai,Dal Rotti,300,4.1,North Indian,66
Surat,Dalbati,150,3.9,"Rajasthani,Indian",39
Surat,Dalbati Hub,200,2.9,Rajasthani,44
Surat,Dalbati Tadka,200,2.9,Rajasthani,47
Bangalore,Dalma,197,4.2,"Oriya,Seafood,Thai",60
Mumbai,Damodar Kulfiwala,150,2.9,"Desserts,Ice Cream",47
Kolkata,Damurs,600,2.9,"Indian,Chinese,Snacks",51
Delhi,Dana Paani,300,2.9,"Biryani,North Indian",48
Ahmedabad,Dana Panee,400,4.1,"Indian,Mughlai,Chinese",44
Bangalore,Dande'S Hyderabad Biryani,350,3.3,"Biryani,Andhra,Hyderabadi,South Indian,North Indian,Tandoor,Beverages,Desserts",56
Ahmedabad,Dangee Dums,400,2.9,"Desserts,Bakery",44
Ahmedabad,Dangee Dums Yums,400,4.6,"Desserts,Bakery,Ice Cream",34
Chennai,Dank,1500,2.9,Continental,77
Pune,Danka,150,2.9,"Street Food,Chaat",73
Ahmedabad,Danny'S Coffee Bar,500,3.6,Fast Food,35
Delhi,Darbari Swad,400,2.9,"Indian,Tandoor,Biryani",74
Kolkata,Darchini,200,3.8,Indian,70
Kolkata,Dariole,150,4.7,Desserts,48
Chennai,Darjeeling Cafe,300,4.4,"Street Food,Chinese,Tibetan,North Eastern,Fast Food",54
Bangalore,Darjeeling Hot Momos,250,4.2,Chinese,52
Pune,Darjeeling Hot Momos,150,2.9,Chinese,54
Chennai,Dark Smoke Bbq Restaurant,300,3.9,"Barbecue,Indian",45
Hyderabad,Dark Stone,300,3.5,"Ice Cream,Beverages",63
Surat,Darshan Restaurant,500,3.9,North Indian,48
Pune,Darshini,200,4.1,South Indian,67
Delhi,Daryaganj - By The Inventors Of Butter Chicken And Dal Makhani,1200,4.2,"Indian,North Indian,Mughlai,Kebabs,Biryani,Tandoor",76
Delhi,Dashi - Dimsum & Sushi Bar,1000,4.3,"Japanese,Chinese,Pan-Asian,Sushi",65
Delhi,Dashmesh Tiffin Service,300,2.9,"North Indian,Beverages",75
Kolkata,Dastaan,600,2.9,Indian,98
Bangalore,Davanagere Benne Dose,120,4.1,South Indian,49
Chennai,Davara Coffee,100,2.9,Indian,58
Delhi,Dawat Art Of Cooking,250,2.9,North Indian,55
Pune,Dawat Biryani,250,3.9,"North Indian,Fast Food",78
Pune,Dawat Family Restaurant,200,2.9,"Chinese,Biryani,Desserts",83
Kolkata,Dawat Patrified,500,2.9,"Chinese,Indian,Desserts",69
Pune,Dawat Restaurant,300,3,"North Indian,Chinese",81
Ahmedabad,Day 'N' Night,400,4.3,"South Indian,North Indian,Chinese,Fast Food,Punjabi,Indian",33
Mumbai,Day To Day Snacks Corner,200,2.9,"Chinese,South Indian,Pizzas,Beverages,Ice Cream,Combo",41
Pune,De Bakers Lounge,400,2.9,Desserts,59
Mumbai,De Goa Kitchen,700,4.2,Goan  Seafood,57
Kolkata,De Sovrani,800,2.9,"Indian,Chinese,Continental",64
Hyderabad,De' Cafe Studio,300,3.4,"Continental,American,Italian",39
Hyderabad,Deccan Chef,150,2.9,Indian,34
Hyderabad,Deccan Chinese Fast Food,200,2.9,"Chinese,Fast Food",51
Pune,Deccan Darbar,400,2.9,Indian,75
Pune,Deccan Express,350,2.9,Chinese,34
Ahmedabad,Decent Restaurant,650,2.9,"North Indian,Chinese",36
Mumbai,Decent Restaurant,400,3.8,Chinese  North Indian,54
Delhi,Deem Seem,20,2.9,North Indian,54
Chennai,Deen Biryani,400,3.8,"Biryani,Chinese",54
Pune,Deep Blue Sea,250,2.9,"Fast Food,Seafood",47
Mumbai,Deep Punjab Dhaba,500,2.9,North Indian  Tandoor  Punjabi  Seafood,43
Pune,Deep Roll & Bhurji Centre,200,2.9,"North Indian,South Indian,Snacks,Fast Food,Beverages",80
Mumbai,Deepa,400,4.2,"Hyderabadi,North Indian,Tandoor,Chinese",56
Pune,Deepa'S Mess,200,4.4,Indian,73
Mumbai,Deepak Farsan Mart,40,4.4,Indian,39
Ahmedabad,Deepti'S Delicious Homely Food,150,4.5,Indian,28
Pune,Deewan-E-Biryani - Kothrud,250,2.9,Biryani,59
Pune,Degchi'S Biryani Cafe,300,3.7,"North Indian,Mughlai,Biryani,Desserts",63
Chennai,Degh Biryani,400,2.9,Biryani,53
Kolkata,Dehat,200,4.3,Indian  North Indian  Rajasthani  Thalis  Combo,66
Bangalore,Deja Bowl,300,4.2,"North Indian,Home Food,Combo,Desserts,Indian,Punjabi,Chinese",57
Kolkata,Deja Bowl,250,4,"North Indian,Chinese,Biryani,Punjabi,Combo,Desserts,Indian",63
Chennai,Delara,800,2.9,Indian,65
Kolkata,Delhi Cake Point,200,4.3,"Bakery,Fast Food",73
Delhi,Delhi Cart & Bakers By Radisson Blu,1000,4.1,"Biryani,North Indian,Punjabi,Oriental,Sweets,Desserts,Thai,Chinese,Mughlai",58
Bangalore,Delhi Chaat House,225,3.6,"Chaat,Indian",60
Surat,Delhi Dastarkhwan Restaurant,200,4,Mughlai,34
Mumbai,Delhi Drum,300,3.8,"Mughlai,Chinese",35
Chennai,Delhi Highway,300,4.7,Indian,45
Surat,Delhi Ke Mashoor Chole Bhature,150,3.7,North Indian,58
Mumbai,Delhi King,355,2.9,"Fast Food,Pizzas,Snacks",54
Pune,Delhi Kitchen,300,4,"Tandoor,North Indian,Biryani,Beverages,Desserts",69
Hyderabad,Delhi Mithaiwala,250,4.4,Sweets  Desserts  Chaat  Snacks  Bakery,61
Delhi,Delhi Se,400,2.9,"Chinese,North Indian,Tandoor,Combo,Biryani,Beverages",44
Mumbai,Delhi Zaika,800,4,"Indian,Chinese",34
Pune,Delhi Zaika,300,2.9,"North Indian,Fast Food,Chinese,Mughlai",74
Delhi,Deli 63,400,2.9,"Street Food,Fast Food",60
Kolkata,Deli Bread,250,4.3,"Chinese,Biryani,North Indian",63
Kolkata,Deli Cravings,650,4.2,"Italian,Steakhouse,Continental",66
Bangalore,Delicacy,400,4.2,"Chinese,Thai",56
Kolkata,Delicacy,300,4.4,"North Indian,Chinese,Tandoor",70
Mumbai,Deliciae By Bunty Mahajan,1200,4.6,"Bakery,Desserts",51
Mumbai,Delicious Chinese,250,2.9,"North Indian,Chinese",34
Kolkata,Delicious Dhaba,200,3.4,Indian,74
Hyderabad,Delicious Dosa,100,4,South Indian,47
Delhi,Delicious Food,150,2.9,"Fast Food,Chinese",68
Chennai,Delicious Pizza,200,2.9,Fast Food,81
Ahmedabad,Delight,200,3.9,"Fast Food,Chinese,South Indian",40
Chennai,Delight Cake Treat,400,2.9,"Bakery,Desserts",53
Mumbai,Delight Punjabi Kulfi & Cold Drinks,300,4.3,Desserts,47
Chennai,Delightful Dessert,200,2.9,Desserts,51
Kolkata,Delights,150,4.4,Chinese  South Indian  Fast Food,49
Kolkata,Delish Bakery,500,2.9,Bakery,67
Kolkata,Delish Dhaba,400,3.8,"North Indian,Chinese,Mughlai",60
Mumbai,Delish Munchies,200,2.9,"Street Food,Fast Food,Snacks,Beverages",47
Kolkata,Delisha Biryani House,200,3.5,Biryani,42
Chennai,Delisix,250,3.9,"North Indian,Fast Food,Chaat",68
Hyderabad,Delite Pizza And Shakes,200,2.9,"Pizzas,Beverages",52
Delhi,Deluxe Butter Omlette,200,2.9,North Indian,59
Hyderabad,Deluxe Marhaba,300,3,"Arabian,Biryani,Chinese",39
Mumbai,Deluxe Restaurant,400,4.2,"Mughlai,Chinese",33
Delhi,Demould,400,4.1,"Desserts,Bakery",36
Mumbai,Denish The Cake Shop,200,4.1,"Desserts,Bakery",34
Kolkata,Denzong Delight,200,4,"Chinese,Tibetan",71
Kolkata,Denzong Kitchen,250,4.2,"Tibetan,Chinese",67
Kolkata,Denzong Kitchen-A Unit Of Blue Star Restuarant,500,2.9,"Biryani,Mughlai",79
Mumbai,Desi Addict'S,250,2.9,"North Indian,Chinese,Combo,Desserts",46
Delhi,Desi Cafe,300,2.9,Indian,51
Kolkata,Desi Champaran Meat,300,2.9,"North Indian,Indian,Tandoor,Desserts",69
Kolkata,Desi Chin,200,2.9,Chinese,74
Kolkata,Desi Chinese,350,4.2,Chinese,73
Mumbai,Desi Chinese Adda,250,2.9,"Chinese,Fast Food",49
Mumbai,Desi Desserts,400,2.9,Desserts,58
Pune,Desi Flavours,200,2.9,"Fast Food,Desserts,Ice Cream,Beverages",71
Pune,Desi Handi,300,2.9,"North Indian,Chinese,Biryani",78
Bangalore,Desi Khana,300,2.9,"North Indian,Chinese,Thalis",68
Delhi,Desi Matki,300,2.9,"North Indian,Snacks",48
Delhi,Desi Mirch Masala,150,2.9,"Chinese,Fast Food,Thalis",72
Hyderabad,Desi Pizza,200,3.9,Pizzas,50
Mumbai,Desi Shawarma,200,2.9,Fast Food  Street Food  Arabian,56
Chennai,Desi Street,200,4.2,"North Indian,Indian,Grill,Street Food,Kebabs,Tandoor,Chaat,Biryani",66
Surat,Desi Videsi - The Road Side Lounge,200,3.4,"Punjabi,Fast Food,Chinese,Pizzas,Biryani,Continental,Pastas,North Indian,Pan-Asian,Street Food,Salads,Combo,Healthy Food,Thalis,Mexican,Italian,Sweets",59
Chennai,Desi-Fied,250,2.9,"Italian,Chinese,Indian",44
Chennai,Desii Firangi,280,4.1,"Chinese,Indian,Italian,Chaat",46
Mumbai,Desiknockout,300,2.9,North Indian  Biryani,60
Chennai,Dessert Addiction,299,4.4,"Desserts,Ice Cream",65
Mumbai,Dessert Cloud - Chembur,150,4.3,"Desserts,Beverages",47
Mumbai,Dessert Cloud - Sion,400,4.2,Desserts  Beverages,43
Kolkata,Dessert Club,300,3.9,"Bakery,Desserts,Snacks",38
Mumbai,Dessert Junction,200,3.7,Desserts,54
Bangalore,Desserted,600,2.9,"Beverages,Snacks,Fast Food,Indian,Chinese,Italian",44
Surat,Desserts & More,200,4.1,"Desserts,Bakery",31
Pune,Dessertto,200,4,"Bakery,Ice Cream,Beverages",72
Hyderabad,Destino Re Defined,250,2.9,"Chinese,Indian,Biryani",49
Delhi,Destiny Of D3,200,2.9,Punjabi,38
Delhi,Dev China Town,300,3.9,"Chinese,Fast Food",48
Delhi,Dev Kitchen,200,2.9,"North Indian,Chinese,Continental",50
Ahmedabad,Devaadi Hotel,600,2.9,"Indian,Punjabi,Fast Food",37
Chennai,Devakottai Chettinad,300,4.1,"Biryani,North Indian,Chinese,Snacks,Fast Food",56
Mumbai,Devi Prasad,450,2.9,"Chinese,North Indian",50
Hyderabad,Devikas Kitchen - Multi Cuisine,500,2.9,"Indian,Fast Food,Snacks",52
Mumbai,Devil'S Kitchen,200,2.9,Fast Food,47
Pune,Devuncle Kitchen,600,4.2,"North Indian,Chinese,Beverages",60
Chennai,Dezire Sugar Free Health Cafe,150,4.4,"Bakery,Desserts,Sweets",69
Bangalore,Dezire Sugarfree Sweets & Bakes,400,4.1,"Sweets,Bakery,Beverages",51
Chennai,Dfc Pizza,200,2.9,Italian,73
Delhi,Dhaam Kitchen,300,2.9,"Indian,North Indian,Fast Food",47
Bangalore,Dhaba Co.,650,2.9,North Indian,38
Pune,Dhaba Curry,300,3.2,"North Indian,Chinese,Biryani",70
Bangalore,Dhaba Estd 1986 Delhi,900,4.2,"Biryani,Hyderabadi,North Indian,Indian,Tandoor,Punjabi",58
